Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3188,data analytics course,175.0,3832.0,245.61,27.0,5.0,0.029,1388.0,2024-11-26,hyderabad,Desktop,data analitics online
A3189,data analytics course,153.0,4261.0,230.25,27.0,7.0,0.046,1027.0,2024-11-05,hyderabad,Desktop,analytics for data
A3190,data analytics course,103.0,4796.0,180.64,26.0,7.0,0.0489792299898682,1102.0,2024-11-03,hyderabad,Mobile,data anaytics training
A3191,data analytics course,102.0,5229.0,208.55,30.0,5.0,0.049,1065.0,2024-11-15,hyderabad,Mobile,analytics for data
A3192,data analytics course,199.0,3754.0,220.16,26.0,7.0,0.045,1262.0,2024-11-20,hyderabad,Tablet,data analytics course
A3193,data analytics course,96.0,4851.0,229.12,27.0,6.0,0.0489792299898682,1271.0,2024-11-03,hyderabad,Tablet,data anaytics training
A3194,data analytics course,107.0,4816.0,243.41,20.0,5.0,0.0489792299898682,1498.6481105241771,2024-11-25,hyderabad,Tablet,data analytics course
A3195,data analytics course,170.0,5404.0,218.24,24.0,5.0,0.0489792299898682,1818.0,2024-11-29,hyderabad,Desktop,data analitics online
A3196,data analytics course,145.0,3068.0,237.7,24.0,7.0,0.0489792299898682,1494.0,2024-11-19,hyderabad,Mobile,data analytics course
A3197,data analytics course,148.0,5877.0,213.84,25.0,8.0,0.0489792299898682,1371.0,2024-11-18,hyderabad,Desktop,learn data analytics
A3198,data analytics course,141.0,4188.0,228.12,16.0,9.0,0.0489792299898682,1204.0,2024-11-30,hyderabad,Desktop,data analitics online
A3199,data analytics course,89.0,5676.0,183.58,14.0,7.0,0.0489792299898682,1254.0,2024-11-16,hyderabad,Mobile,data analitics online
A3200,data analytics course,140.0,4677.0,223.74,20.0,9.0,0.064,1610.0,2024-11-04,hyderabad,Mobile,learn data analytics
A3201,data analytics course,135.0,3793.0,190.88,24.0,9.0,0.053,1498.6481105241771,2024-11-19,hyderabad,Desktop,data analitics online
A3202,data analytics course,105.0,3548.0,216.8,30.0,7.0,0.054,1663.0,2024-11-14,hyderabad,Tablet,learn data analytics
A3203,data analytics course,119.0,5944.0,225.75,24.0,7.0,0.0489792299898682,1516.0,2024-11-13,hyderabad,Tablet,analytics for data
A3204,data analytics course,128.0,4662.0,187.28,23.0,9.0,0.0489792299898682,1710.0,2024-11-13,hyderabad,Desktop,data anaytics training
A3205,data analytics course,120.0,4453.0,240.34,23.0,8.0,0.067,1452.0,2024-11-26,hyderabad,Tablet,online data analytic
A3206,data analytics course,163.0,5052.0,234.73,24.0,6.0,0.0489792299898682,1848.0,2024-11-17,hyderabad,Mobile,online data analytic
A3207,data analytics course,94.0,4457.0,246.18,14.0,6.0,0.053,1492.0,2024-11-15,hyderabad,Tablet,data analitics online
A3208,data analytics course,138.95699356913184,5528.0,185.93,21.0,5.0,0.045,1719.0,2024-11-15,hyderabad,Mobile,data anaytics training
A3209,data analytics course,146.0,4474.0,190.94,18.0,10.0,0.0489792299898682,1872.0,2024-11-07,hyderabad,Tablet,data analitics online
A3210,data analytics course,193.0,5129.0,243.78,13.0,10.0,0.052,1583.0,2024-11-06,hyderabad,Tablet,data analytics course
A3211,data analytics course,96.0,5210.0,223.05,10.0,8.0,0.083,1483.0,2024-11-29,hyderabad,Tablet,online data analytic
A3212,data analytics course,150.0,3456.0,242.22,16.0,7.0,0.047,1215.0,2024-11-02,hyderabad,Desktop,data anaytics training
A3213,data analytics course,130.0,4109.0,207.1,19.0,6.0,0.046,1521.0,2024-11-16,hyderabad,Mobile,learn data analytics
A3214,data analytics course,99.0,3522.0,210.01,28.0,9.0,0.034,1932.0,2024-11-23,hyderabad,Mobile,analytics for data
A3215,data analytics course,143.0,3600.0,238.14,26.0,7.0,0.049,1891.0,2024-11-09,hyderabad,Tablet,analytics for data
A3216,data analytics course,116.0,3026.0,209.03,24.0,9.0,0.0489792299898682,1819.0,2024-10-11,hyderabad,Desktop,data analitics online
A3217,data analytics course,120.0,4523.280832678712,214.76,29.0,5.0,0.042,1926.0,2024-11-30,hyderabad,Mobile,data anaytics training
A3218,data analytics course,115.0,4857.0,195.05,29.0,9.0,0.078,1644.0,2024-11-17,hyderabad,Desktop,data anaytics training
A3219,data analytics course,175.0,5915.0,223.39,23.0,8.0,0.042,1595.0,2024-11-08,hyderabad,Tablet,learn data analytics
A3220,data analytics course,100.0,3948.0,230.56,30.0,6.0,0.0489792299898682,1234.0,2024-11-12,hyderabad,Tablet,analytics for data
A3221,data analytics course,114.0,5446.0,207.62,11.0,8.0,0.0489792299898682,1355.0,2024-11-12,hyderabad,Mobile,data analitics online
A3222,data analytics course,109.0,5388.0,205.68,22.0,6.0,0.055,1339.0,2024-11-19,hyderabad,Desktop,data anaytics training
A3223,data analytics course,154.0,5138.0,194.15,17.0,7.0,0.045,1295.0,2024-11-17,hyderabad,Mobile,data analytics course
A3224,data analytics course,199.0,3534.0,238.67,24.0,5.0,0.025,1776.0,2024-11-21,hyderabad,Mobile,data anaytics training
A3225,data analytics course,98.0,4302.0,183.4,16.0,9.0,0.092,1765.0,2024-11-19,hyderabad,Desktop,data analytics course
A3226,data analytics course,196.0,4367.0,238.44,20.0,7.0,0.0489792299898682,1931.0,2024-11-27,hyderabad,Desktop,data analitics online
A3227,data analytics course,81.0,3721.0,222.89,17.0,4.0,0.046,1690.0,2024-11-15,hyderabad,Desktop,data analytics course
A3228,data analytics course,150.0,4351.0,203.7,26.0,8.0,0.0489792299898682,1765.0,2024-11-18,hyderabad,Desktop,data anaytics training
A3229,data analytics course,121.0,3122.0,237.57,29.0,6.0,0.05,1796.0,2024-07-11,hyderabad,Mobile,learn data analytics
A3230,data analytics course,124.0,3924.0,188.66,24.0,6.0,0.041,1472.0,2024-11-04,hyderabad,Tablet,data anaytics training
A3231,data analytics course,108.0,4126.0,219.33,22.0,3.0,0.028,1275.0,2024-11-29,hyderabad,Mobile,data analytics course
A3232,data analytics course,192.0,3499.0,237.83,20.0,10.0,0.043,1498.6481105241771,2024-11-12,hyderabad,Tablet,analytics for data
A3233,data analytics course,178.0,3708.0,192.77,20.0,10.0,0.056,1292.0,2024-11-16,hyderabad,Tablet,data analitics online
A3234,data analytics course,191.0,3302.0,207.75,18.0,9.0,0.047,1498.6481105241771,2024-11-26,hyderabad,Mobile,learn data analytics
A3235,data analytics course,147.0,3131.0,242.53,10.0,4.0,0.0489792299898682,1231.0,2024-11-18,hyderabad,Desktop,data analytics course
A3236,data analytics course,88.0,5145.0,242.9,16.0,10.0,0.043,1963.0,2024-11-14,hyderabad,Tablet,analytics for data
A3237,data analytics course,92.0,5241.0,223.48,23.0,9.0,0.0489792299898682,1050.0,2024-11-18,hyderabad,Desktop,data analitics online
A3238,data analytics course,148.0,4149.0,223.33,30.0,6.0,0.041,1318.0,2024-11-08,hyderabad,Tablet,data analytics course
A3239,data analytics course,127.0,3791.0,231.06,11.0,6.0,0.0489792299898682,1351.0,2024-03-11,hyderabad,Desktop,online data analytic
A3240,data analytics course,156.0,4375.0,249.33,26.0,6.0,0.038,1663.0,2024-11-15,hyderabad,Tablet,data analytics course
A3241,data analytics course,176.0,3753.0,201.76,11.0,4.0,0.023,1070.0,2024-11-07,hyderabad,Mobile,data anaytics training
A3242,data analytics course,145.0,4275.0,185.05,25.0,7.0,0.036,1574.0,2024-09-11,hyderabad,Desktop,data anaytics training
A3243,data analytics course,136.0,4332.0,234.52,19.0,6.0,0.043,1162.0,2024-11-18,hyderabad,Desktop,learn data analytics
A3244,data analytics course,150.0,4001.0,219.1,25.0,6.0,0.0489792299898682,1365.0,2024-11-09,hyderabad,Tablet,online data analytic
A3245,data analytics course,145.0,4436.0,190.63,13.0,10.0,0.069,1502.0,2024-11-21,hyderabad,Tablet,data analytics course
A3246,data analytics course,165.0,5661.0,215.09062325209752,28.0,6.0,0.036,1848.0,2024-11-02,hyderabad,Desktop,data analitics online
A3247,data analytics course,183.0,5746.0,248.15,14.0,5.0,0.053,1012.0,2024-11-25,hyderabad,Tablet,data analytics course
A3248,data analytics course,176.0,3906.0,214.0,29.0,4.0,0.037,1382.0,2024-11-25,hyderabad,Tablet,online data analytic
A3249,data analytics course,164.0,5127.0,194.76,20.0,5.0,0.0489792299898682,1498.6481105241771,2024-11-12,hyderabad,Tablet,analytics for data
A3250,data analytics course,138.95699356913184,4093.0,230.81,15.0,6.0,0.0489792299898682,1713.0,2024-02-11,hyderabad,Desktop,data analytics course
A3251,data analytics course,95.0,4933.0,220.04,15.0,3.0,0.0489792299898682,1366.0,2024-11-04,hyderabad,Mobile,data anaytics training
A3252,data analytics course,83.0,5180.0,209.62,30.0,4.0,0.0489792299898682,1972.0,2024-11-13,hyderabad,Desktop,analytics for data
A3253,data analytics course,91.0,4988.0,217.34,10.0,10.0,0.11,1508.0,2024-11-29,hyderabad,Mobile,learn data analytics
A3254,data analytics course,107.0,5510.0,216.1,14.0,8.0,0.075,1857.0,2024-11-19,hyderabad,Mobile,online data analytic
A3255,data analytics course,83.0,3187.0,215.09062325209752,25.0,10.0,0.034,1571.0,2024-11-07,hyderabad,Mobile,learn data analytics
A3256,data analytics course,166.0,3788.0,238.56,18.0,8.0,0.048,1657.0,2024-06-11,hyderabad,Mobile,learn data analytics
A3257,data analytics course,182.0,4575.0,233.74,24.0,10.0,0.0489792299898682,1844.0,2024-11-13,hyderabad,Mobile,learn data analytics
A3258,data analytics course,188.0,4382.0,249.5,12.0,9.0,0.049,1746.0,2024-11-13,hyderabad,Desktop,analytics for data
A3259,data analytics course,107.0,4605.0,230.74,17.0,7.0,0.0489792299898682,1590.0,2024-11-18,hyderabad,Tablet,online data analytic
A3260,data analytics course,169.0,4857.0,194.79,18.0,7.0,0.041,1391.0,2024-11-22,hyderabad,Mobile,data analitics online
A3261,data analytics course,165.0,3150.0,190.3,18.0,3.0,0.018,1129.0,2024-11-18,hyderabad,Desktop,data anaytics training
A3262,data analytics course,137.0,4630.0,201.14,10.0,4.0,0.029,1680.0,2024-11-27,hyderabad,Tablet,learn data analytics
A3263,data analytics course,135.0,3712.0,207.14,14.0,3.0,0.048,1788.0,2024-11-21,hyderabad,Tablet,data anaytics training
A3264,data analytics course,130.0,5739.0,215.09062325209752,23.0,8.0,0.062,1498.6481105241771,2024-11-30,hyderabad,Mobile,data analitics online
A3265,data analytics course,193.0,4523.280832678712,230.95,26.0,8.0,0.041,1055.0,2024-11-11,hyderabad,Desktop,data analitics online
A3266,data analytics course,122.0,4556.0,243.84,26.0,4.0,0.052,1164.0,2024-11-24,hyderabad,Mobile,online data analytic
A3267,data analytics course,167.0,5824.0,204.18,24.0,7.0,0.0489792299898682,1452.0,2024-11-09,hyderabad,Mobile,data analytics course
A3268,data analytics course,145.0,5765.0,240.62,18.0,6.0,0.041,1056.0,2024-11-19,hyderabad,Desktop,data anaytics training
A3269,data analytics course,80.0,5653.0,228.06,19.0,8.0,0.1,1795.0,2024-11-13,hyderabad,Tablet,analytics for data
A3270,data analytics course,138.95699356913184,4379.0,238.75,24.0,8.0,0.0489792299898682,1498.6481105241771,2024-11-10,hyderabad,Mobile,data anaytics training
A3271,data analytics course,141.0,5612.0,224.45,19.0,5.0,0.0489792299898682,1150.0,2024-11-16,hyderabad,Mobile,online data analytic
A3272,data analytics course,180.0,3102.0,198.37,19.0,3.0,0.0489792299898682,1498.6481105241771,2024-11-29,hyderabad,Mobile,online data analytic
A3273,data analytics course,196.0,5812.0,246.88,22.0,9.0,0.046,1715.0,2024-11-14,hyderabad,Mobile,online data analytic
A3274,data analytics course,168.0,4904.0,219.0,22.0,5.0,0.03,1541.0,2024-11-15,hyderabad,Tablet,online data analytic
A3275,data analytics course,138.95699356913184,4562.0,183.58,17.0,9.0,0.0489792299898682,1668.0,2024-11-30,hyderabad,Desktop,data analytics course
A3276,data analytics course,178.0,4708.0,237.77,14.0,10.0,0.0489792299898682,1449.0,2024-11-21,hyderabad,Mobile,learn data analytics
A3277,data analytics course,93.0,3945.0,189.53,27.0,3.0,0.032,1560.0,2024-11-18,hyderabad,Tablet,learn data analytics
A3278,data analytics course,138.0,5863.0,201.19,30.0,10.0,0.072,1898.0,2024-11-18,hyderabad,Desktop,analytics for data
A3279,data analytics course,143.0,4470.0,214.42,14.0,8.0,0.056,1353.0,2024-11-22,hyderabad,Mobile,data analytics course
A3280,data analytics course,138.95699356913184,5800.0,215.09062325209752,22.0,9.0,0.0489792299898682,1369.0,2024-11-14,hyderabad,Tablet,data analytics course
A3281,data analytics course,147.0,4041.0,229.19,16.0,10.0,0.055,1558.0,2024-11-27,hyderabad,Desktop,analytics for data
A3282,data analytics course,101.0,3449.0,188.39,16.0,10.0,0.099,1318.0,2024-11-08,hyderabad,Desktop,online data analytic
A3283,data analytics course,195.0,4195.0,231.87,13.0,10.0,0.034,1834.0,2024-11-25,hyderabad,Desktop,learn data analytics
A3284,data analytics course,142.0,5365.0,237.95,17.0,10.0,0.07,1548.0,2024-11-27,hyderabad,Tablet,data analitics online
A3285,data analytics course,139.0,3854.0,234.73,10.0,3.0,0.022,1802.0,2024-11-18,hyderabad,Tablet,learn data analytics
A3286,data analytics course,84.0,5597.0,244.39,22.0,10.0,0.0489792299898682,1685.0,2024-11-03,hyderabad,Tablet,data anaytics training
A3287,data analytics course,103.0,5488.0,237.06,21.0,7.0,0.049,1874.0,2024-11-22,hyderabad,Tablet,analytics for data
A3288,data analytics course,108.0,3676.0,203.45,29.0,8.0,0.074,1369.0,2024-01-11,hyderabad,Mobile,data analitics online
A3289,data analytics course,171.0,4307.0,220.89,24.0,8.0,0.038,1187.0,2024-11-01,hyderabad,Tablet,data analitics online
A3290,data analytics course,80.0,4204.0,226.79,14.0,3.0,0.037,1434.0,2024-11-21,hyderabad,Tablet,data analytics course
A3291,data analytics course,169.0,3589.0,237.83,15.0,3.0,0.018,1754.0,2024-11-21,hyderabad,Mobile,analytics for data
A3292,data analytics course,138.95699356913184,3048.0,189.48,22.0,7.0,0.0489792299898682,1740.0,2024-11-18,hyderabad,Mobile,analytics for data
A3293,data analytics course,92.0,4631.0,233.3,19.0,10.0,0.109,1521.0,2024-11-27,hyderabad,Mobile,learn data analytics
A3294,data analytics course,189.0,5624.0,248.03,23.0,7.0,0.037,1498.6481105241771,2024-11-10,hyderabad,Tablet,analytics for data
A3295,data analytics course,124.0,5931.0,214.41,21.0,3.0,0.0489792299898682,1906.0,2024-11-05,hyderabad,Tablet,online data analytic
A3296,data analytics course,138.0,5891.0,247.47,14.0,7.0,0.051,1138.0,2024-11-14,hyderabad,Desktop,online data analytic
A3297,data analytics course,186.0,5774.0,236.22,15.0,6.0,0.032,1288.0,2024-12-11,hyderabad,Mobile,learn data analytics
A3298,data analytics course,100.0,4869.0,234.37,21.0,7.0,0.07,1890.0,2024-01-11,hyderabad,Tablet,data analitics online
A3299,data analytics course,151.0,5403.0,180.74,22.0,3.0,0.046,1610.0,2024-11-29,hyderabad,Tablet,data analitics online
A3300,data analytics course,176.0,4577.0,207.98,23.0,7.0,0.0489792299898682,1396.0,2024-11-29,hyderabad,Tablet,data anaytics training
A3301,data analytics course,138.95699356913184,3978.0,230.19,23.0,9.0,0.0489792299898682,1792.0,2024-11-19,hyderabad,Desktop,analytics for data
A3302,data analytics course,141.0,4483.0,240.23,25.0,4.0,0.028,1516.0,2024-11-14,hyderabad,Tablet,analytics for data
A3303,data analytics course,117.0,5754.0,228.8,24.0,3.0,0.026,1498.6481105241771,2024-11-14,hyderabad,Mobile,data analitics online
A3304,data analytics course,131.0,5528.0,182.38,27.0,6.0,0.046,1168.0,2024-11-03,hyderabad,Desktop,analytics for data
A3305,data analytics course,173.0,3639.0,225.73,10.0,4.0,0.023,1804.0,2024-11-27,hyderabad,Tablet,data analitics online
A3306,data analytics course,195.0,4067.0,220.61,20.0,8.0,0.041,1767.0,2024-08-11,hyderabad,Desktop,data analytics course
A3307,data analytics course,126.0,3931.0,212.16,20.0,9.0,0.058,1537.0,2024-09-11,hyderabad,Desktop,learn data analytics
A3308,data analytics course,119.0,3602.0,191.83,26.0,3.0,0.0489792299898682,1052.0,2024-11-10,hyderabad,Tablet,analytics for data
A3309,data analytics course,141.0,5663.0,237.57,16.0,3.0,0.045,1269.0,2024-11-18,hyderabad,Tablet,data analytics course
A3310,data analytics course,182.0,4021.0,215.09062325209752,24.0,7.0,0.038,1444.0,2024-11-30,hyderabad,Tablet,online data analytic
A3311,data analytics course,192.0,4551.0,223.93,22.0,10.0,0.052,1231.0,2024-11-19,hyderabad,Desktop,data anaytics training
A3312,data analytics course,138.95699356913184,5123.0,231.93,18.0,9.0,0.0489792299898682,1031.0,2024-11-18,hyderabad,Desktop,analytics for data
A3313,data analytics course,160.0,3816.0,207.93,27.0,9.0,0.056,1884.0,2024-11-03,hyderabad,Mobile,analytics for data
A3314,data analytics course,140.0,3154.0,212.73,21.0,4.0,0.029,1024.0,2024-11-14,hyderabad,Tablet,learn data analytics
A3315,data analytics course,134.0,3700.0,226.57,28.0,7.0,0.056,1836.0,2024-11-04,hyderabad,Tablet,data analitics online
A3316,data analytics course,92.0,3963.0,219.39,22.0,10.0,0.0489792299898682,1834.0,2024-11-26,hyderabad,Mobile,online data analytic
A3317,data analytics course,163.0,3978.0,232.7,25.0,9.0,0.046,1380.0,2024-11-08,hyderabad,Desktop,data analitics online
A3318,data analytics course,155.0,5105.0,239.11,20.0,5.0,0.032,1009.0,2024-11-05,hyderabad,Mobile,analytics for data
A3319,data analytics course,194.0,3559.0,205.78,15.0,9.0,0.046,1765.0,2024-03-11,hyderabad,Desktop,online data analytic
A3320,data analytics course,165.0,3005.0,239.14,23.0,6.0,0.036,1989.0,2024-11-27,hyderabad,Tablet,learn data analytics
A3321,data analytics course,135.0,4740.0,235.55,24.0,4.0,0.03,1715.0,2024-11-07,hyderabad,Desktop,analytics for data
A3322,data analytics course,87.0,4379.0,209.25,29.0,10.0,0.0489792299898682,1348.0,2024-11-05,hyderabad,Desktop,learn data analytics
A3323,data analytics course,164.0,4151.0,219.97,30.0,9.0,0.055,1498.6481105241771,2024-11-25,hyderabad,Desktop,online data analytic
A3324,data analytics course,138.95699356913184,3185.0,217.33,21.0,3.0,0.0489792299898682,1498.6481105241771,2024-11-15,hyderabad,Mobile,data anaytics training
A3325,data analytics course,84.0,5652.0,191.93,30.0,8.0,0.095,1729.0,2024-11-13,hyderabad,Mobile,data analitics online
A3326,data analytics course,158.0,4819.0,185.34,17.0,9.0,0.0489792299898682,1066.0,2024-11-24,hyderabad,Mobile,data anaytics training
A3327,data analytics course,90.0,4472.0,237.16,28.0,10.0,0.059,1629.0,2024-11-13,hyderabad,Mobile,learn data analytics
A3328,data analytics course,197.0,3186.0,194.44,19.0,6.0,0.03,1857.0,2024-11-14,hyderabad,Tablet,data analytics course
A3329,data analytics course,133.0,4241.0,197.26,25.0,9.0,0.068,1325.0,2024-11-26,hyderabad,Tablet,data anaytics training
A3330,data analytics course,149.0,5035.0,234.52,28.0,5.0,0.034,1304.0,2024-11-04,hyderabad,Desktop,online data analytic
A3331,data analytics course,197.0,5686.0,239.76,27.0,9.0,0.056,1462.0,2024-11-17,hyderabad,Desktop,data analitics online
A3332,data analytics course,157.0,4062.0,223.72,24.0,8.0,0.051,1498.6481105241771,2024-11-25,hyderabad,Tablet,data analitics online
A3333,data analytics course,102.0,3113.0,202.77,22.0,7.0,0.069,1997.0,2024-11-06,hyderabad,Desktop,online data analytic
A3334,data analytics course,175.0,3958.0,193.52,23.0,8.0,0.046,1064.0,2024-11-04,hyderabad,Mobile,data analytics course
A3335,data analytics course,101.0,3317.0,215.09062325209752,23.0,4.0,0.04,1716.0,2024-11-10,hyderabad,Desktop,data analytics course
A3336,data analytics course,127.0,4226.0,184.46,10.0,9.0,0.071,1427.0,2024-11-08,hyderabad,Desktop,data analytics course
A3337,data analytics course,148.0,3469.0,212.07,14.0,9.0,0.0489792299898682,1898.0,2024-11-30,hyderabad,Tablet,data analitics online
